[2025-05-23 08:13:02.727][c9f3d212] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:13:48.454][d7f2cbca] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:01.065][46fa343c] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:01.066][46fa343c] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:01.073][46fa343c] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:04.751][0e4ea9e2] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:04.751][0e4ea9e2] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:15.027][0c4277b6] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:15.028][0c4277b6] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:17.205][6ae44cc7] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:17.206][6ae44cc7] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:17.227][6ae44cc7] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:18.158][78dc29d1] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:18.159][78dc29d1] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.341][2d9d775a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.342][2d9d775a] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.557][224c3cbf] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.558][224c3cbf] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.631][fde335e4] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.632][fde335e4] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.632][2a9f391c] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.633][2a9f391c] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.658][4d42cb64] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.658][4d42cb64] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.986][82c8b956] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.987][82c8b956] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:20.989][32581b61] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:20.990][32581b61] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:21.185][4b7b7dc8] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:21.186][897c01e9] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:21.186][897c01e9] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:21.186][4b7b7dc8] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:21.758][67fe3868] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:21.758][67fe3868] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:23.716][e752dd88] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:23.716][e752dd88] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:23.725][e752dd88] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:46.280][a4905b4b] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:46.280][a4905b4b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:47.036][7cef8e7b] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:47.037][7cef8e7b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:47.940][dc065944] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:47.941][dc065944] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:51.576][dbfd8e4b] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:51.576][dbfd8e4b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:52.392][dff246e4] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:52.393][dff246e4] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:14:55.630][ad71d421] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:14:55.630][ad71d421] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:12.386][9f391b04] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:12.387][9f391b04] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:12.409][9f391b04] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:13.261][f4c89589] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:13.262][f4c89589] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:13.577][4aec0292] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:13.577][4aec0292] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:13.931][ad745992] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:13.932][ad745992] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.021][39172452] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.021][39172452] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.025][68b2b7a3] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.025][68b2b7a3] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.068][036c0c17] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.069][036c0c17] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.230][62d94641] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.230][62d94641] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.232][2eba501f] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.232][2eba501f] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.590][a4a0e589] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.591][a4a0e589] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:14.956][0f47ecd9] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:14.957][0f47ecd9] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:24.954][75994f6b] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:24.955][75994f6b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:24.974][75994f6b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:26.221][e786c000] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:26.221][e786c000] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:26.984][a62c0175] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:26.984][a62c0175] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:27.162][e682e72d] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-05-23 08:15:27.162][e682e72d] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-05-23 08:15:27.242][437df03a] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
