[2025-06-06 06:42:36.890][1844e946] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:48.703][c1484b59] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:48.703][c1484b59] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:48.705][c1484b59] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:48.837][7c0ba29f] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:48.838][7c0ba29f] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:48.993][ac06ecc1] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:48.994][ac06ecc1] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:49.015][aea63e01] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:49.016][aea63e01] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:49.020][53fe815b] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:49.021][53fe815b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:49.047][719be468] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:49.048][719be468] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:49.197][a6e4bd87] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:49.198][a6e4bd87] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:49.200][63d90886] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:49.200][63d90886] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:49.518][1418dfbb] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:49.519][1418dfbb] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:56.438][db2cc450] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:56.440][db2cc450] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:56.519][db2cc450] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:56.698][14339474] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:56.699][14339474] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:58.066][2b1bcaae] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:41:58.067][2b1bcaae] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:41:58.124][2b1bcaae] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:00.527][08076d00] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:00.527][08076d00] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:01.704][14339474] [CRITICAL]: Uncaught exception: RuntimeException: Error 28: Connection timed out after 5002 milliseconds for https://f7cloud.ru/apps/updatenotification/img/notification.svg in /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/snappymail/http/request/curl.php:92
Stack trace:
#0 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/snappymail/http/request.php(138): SnappyMail\HTTP\Request\CURL->__doRequest()
#1 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/ServiceActions.php(294): SnappyMail\HTTP\Request->doRequest()
#2 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/Service.php(132): RainLoop\ServiceActions->ServiceProxyExternal()
#3 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/RainLoop/Service.php(14): RainLoop\Service::RunResult()
#4 /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/include.php(137): RainLoop\Service::Handle()
#5 /var/www/nextcloud/apps/snappymail/index.php(11): include('...')
#6 {main}
[2025-06-06 08:42:03.064][21f64df6] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:03.065][21f64df6] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:03.115][21f64df6] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:03.286][70e352ab] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:03.286][70e352ab] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:03.295][3fff124f] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:03.295][3fff124f] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:04.741][bcd726f3] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:04.742][bcd726f3] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:08.160][b987aa17] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:08.161][b987aa17] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:08.217][b987aa17] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:08.387][7b697f42] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:08.388][7b697f42] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:08.389][fe4d4854] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:08.389][fe4d4854] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:08.873][44413f11] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:08.873][44413f11] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:19.893][c1e83058] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:19.894][c1e83058] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:24.010][2cb68171] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:24.010][2cb68171] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:47.700][3a8ab6f4] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:47.701][3a8ab6f4] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:47.770][3a8ab6f4] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.137][414de867] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.137][414de867] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.231][ee93f509] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.232][ee93f509] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.389][176e0087] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.389][176e0087] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.400][9fbf421b] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.401][9fbf421b] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.402][a7dcd835] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.403][a7dcd835] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.415][3d826777] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.415][3d826777] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.422][755a6d1d] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.423][755a6d1d] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:48.433][955f4727] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:48.434][955f4727] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:56.377][acf403c5] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:56.378][acf403c5] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:42:58.978][ec305bbf] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
[2025-06-06 08:42:58.978][ec305bbf] PHP[WARNING]: mkdir(): Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:91, code:2]
[2025-06-06 08:43:02.737][838bd956] PHP[WARNING]: file_put_contents(/var/www/nextcloud/apps/snappymail/data/_data_/_default_/cache/CACHEDIR.TAG): Failed to open stream: Permission denied /var/www/nextcloud/apps/snappymail/snappymail/v/0.0.0/app/libraries/MailSo/Cache/Drivers/File.php [line:32, code:2]
